Timestamp,Temperature (°C),Humidity (%)
2024-08-10 02:00:01,24.4,72.8
2024-08-10 02:02:01,24.4,72.73
2024-08-10 02:04:02,24.4,72.75
2024-08-10 02:06:02,24.37,72.75
2024-08-10 02:08:03,24.34,72.77
2024-08-10 02:10:03,24.3,72.73
2024-08-10 02:12:03,24.3,72.73
2024-08-10 02:14:04,24.3,72.75
2024-08-10 02:16:04,24.3,72.65
2024-08-10 02:18:05,24.3,72.7
2024-08-10 02:20:05,24.3,72.58
2024-08-10 02:22:05,24.3,72.55
2024-08-10 02:24:06,24.3,72.6
2024-08-10 02:26:06,24.3,72.65
2024-08-10 02:28:07,24.3,72.56
2024-08-10 02:30:07,24.3,72.46
2024-08-10 02:32:07,24.3,72.48
2024-08-10 02:34:08,24.3,72.4
2024-08-10 02:36:08,24.3,72.4
2024-08-10 02:38:08,24.27,72.36
2024-08-10 02:40:09,24.2,72.35
2024-08-10 02:42:09,24.2,72.4
2024-08-10 02:44:10,24.2,72.27
2024-08-10 02:46:10,24.2,72.2
2024-08-10 02:48:10,24.2,72.14
2024-08-10 02:50:11,24.2,72.1
2024-08-10 02:52:11,24.2,72.1
2024-08-10 02:54:12,24.2,71.9
2024-08-10 06:57:02,26.2,56.8
2024-08-10 06:59:02,26.2,56.68
2024-08-10 07:01:02,26.2,56.6
2024-08-10 07:03:03,26.2,56.57
2024-08-10 07:05:03,26.2,56.47
2024-08-10 07:07:04,26.2,56.4
2024-08-10 07:09:04,26.2,56.3
2024-08-10 07:11:04,26.2,56.25
2024-08-10 07:13:05,26.2,56.2
2024-08-10 07:15:05,26.2,56.1
2024-08-10 07:17:05,26.22,56.07
2024-08-10 07:19:06,26.24,56.06
2024-08-10 07:21:06,26.27,56.0
2024-08-10 07:23:07,26.25,55.95
2024-08-10 07:25:07,26.3,55.9
2024-08-10 07:27:07,26.3,55.9
2024-08-10 07:29:08,26.3,55.88
2024-08-10 07:31:08,26.3,55.8
2024-08-10 07:33:08,26.3,55.76
2024-08-10 07:35:09,26.3,55.8
2024-08-10 07:37:09,26.3,55.82
2024-08-10 07:39:10,26.3,55.78
2024-08-10 07:41:10,26.3,55.8
2024-08-10 07:43:10,26.3,55.8
2024-08-10 07:45:11,26.3,55.8
2024-08-10 07:47:11,26.3,55.8
2024-08-10 07:49:11,26.3,55.8
2024-08-10 07:51:12,26.3,55.8
2024-08-10 07:53:12,26.3,55.72
2024-08-10 07:55:13,26.3,55.63
2024-08-10 02:56:12,24.2,71.8
2024-08-10 02:58:12,24.17,71.7
2024-08-10 03:00:13,24.1,71.6
2024-08-10 03:02:13,24.1,71.6
2024-08-10 03:04:14,24.1,71.5
2024-08-10 03:06:14,24.1,71.43
2024-08-10 03:08:14,24.1,71.44
2024-08-10 03:10:15,24.1,71.34
2024-08-10 03:12:15,24.1,71.34
2024-08-10 03:14:16,24.1,71.3
2024-08-10 03:16:17,24.07,71.3
2024-08-10 03:18:17,24.0,71.2
2024-08-10 03:20:18,24.0,71.14
2024-08-10 03:22:18,24.0,71.1
2024-08-10 03:24:19,24.0,71.03
2024-08-10 03:26:19,24.0,71.0
2024-08-10 03:28:19,24.0,71.0
2024-08-10 03:30:20,24.0,71.09
2024-08-10 03:32:20,24.0,71.08
2024-08-10 03:34:20,24.0,71.0
2024-08-10 03:36:21,24.0,71.0
2024-08-10 03:38:21,24.0,71.1
2024-08-10 03:40:22,23.97,71.06
2024-08-10 03:42:22,23.9,71.0
2024-08-10 03:44:22,23.9,70.92
2024-08-10 03:46:23,23.9,70.86
2024-08-10 03:48:23,23.9,70.8
2024-08-10 03:50:24,23.9,70.8
2024-08-10 03:52:24,23.9,70.8
2024-08-10 03:54:24,23.9,70.77
2024-08-10 10:57:47,27.1,53.5
2024-08-10 10:59:47,27.1,53.5
2024-08-10 11:01:47,27.1,53.61
2024-08-10 11:03:48,27.1,53.67
2024-08-10 11:05:48,27.16,53.58
2024-08-10 11:07:49,27.2,53.41
2024-08-10 11:09:49,27.2,53.3
2024-08-10 11:11:49,27.2,53.4
2024-08-10 11:13:50,27.2,53.4
2024-08-10 11:15:50,27.2,53.43
2024-08-10 11:17:50,27.26,53.53
2024-08-10 11:19:51,27.3,53.44
2024-08-10 11:21:52,27.3,53.47
2024-08-10 11:23:53,27.3,53.64
2024-08-10 11:25:53,27.34,53.8
2024-08-10 11:27:53,27.4,53.8
2024-08-10 11:29:54,27.4,53.8
2024-08-10 11:31:54,27.4,53.8
2024-08-10 11:33:55,27.4,53.8
2024-08-10 11:35:55,27.4,53.9
2024-08-10 11:37:55,27.4,53.94
2024-08-10 11:39:56,27.4,53.9
2024-08-10 11:41:56,27.4,53.63
2024-08-10 11:43:56,27.37,52.83
2024-08-10 11:45:57,27.3,52.87
2024-08-10 11:47:57,27.3,53.04
2024-08-10 11:49:57,27.22,53.31
2024-08-10 11:51:58,27.2,53.57
2024-08-10 11:53:58,27.2,53.73
2024-08-10 11:55:59,27.2,53.85
2024-08-09 23:55:36,27.6,60.3
2024-08-09 23:57:36,27.6,60.92
2024-08-09 23:59:37,27.56,61.78
2024-08-10 00:01:37,27.6,61.7
2024-08-10 00:03:38,27.6,62.47
2024-08-10 00:05:38,27.6,62.9
2024-08-10 00:07:38,27.6,63.33
2024-08-10 00:09:39,27.6,63.57
2024-08-10 00:11:39,27.57,63.7
2024-08-10 00:13:39,27.5,63.53
2024-08-10 00:15:40,27.5,63.54
2024-08-10 00:17:40,27.5,63.58
2024-08-10 00:19:41,27.38,63.19
2024-08-10 00:21:41,27.12,63.63
2024-08-10 00:23:41,26.8,64.4
2024-08-10 00:25:42,26.47,65.14
2024-08-10 00:27:42,26.18,65.95
2024-08-10 00:29:42,25.92,66.76
2024-08-10 00:31:43,25.71,67.56
2024-08-10 00:33:43,25.53,68.15
2024-08-10 00:35:44,25.37,68.61
2024-08-10 00:37:44,25.24,69.11
2024-08-10 00:39:44,25.1,69.54
2024-08-10 00:41:45,25.03,69.82
2024-08-10 00:43:45,24.94,70.07
2024-08-10 00:45:46,24.87,70.29
2024-08-10 00:47:46,24.8,70.53
2024-08-10 00:49:46,24.75,70.67
2024-08-10 00:51:47,24.7,70.93
2024-08-10 00:53:47,24.63,71.07
2024-08-10 05:56:49,23.5,66.78
2024-08-10 05:58:50,23.5,66.76
2024-08-10 06:00:50,23.5,66.63
2024-08-10 06:02:50,23.5,66.6
2024-08-10 06:04:51,23.47,66.44
2024-08-10 06:06:51,23.47,66.54
2024-08-10 06:08:51,23.54,66.61
2024-08-10 06:10:52,23.76,66.04
2024-08-10 06:12:52,24.04,65.09
2024-08-10 06:14:53,24.33,64.04
2024-08-10 06:16:53,24.61,63.1
2024-08-10 06:18:53,24.84,62.23
2024-08-10 06:20:54,25.05,61.52
2024-08-10 06:22:54,25.22,60.96
2024-08-10 06:24:55,25.37,60.35
2024-08-10 06:26:55,25.5,59.85
2024-08-10 06:28:55,25.6,59.4
2024-08-10 06:30:56,25.7,59.07
2024-08-10 06:32:57,25.8,58.8
2024-08-10 06:34:57,25.83,58.48
2024-08-10 06:36:58,25.9,58.24
2024-08-10 06:38:58,25.95,57.97
2024-08-10 06:40:59,26.0,57.78
2024-08-10 06:42:59,26.0,57.63
2024-08-10 06:44:59,26.06,57.44
2024-08-10 06:47:00,26.1,57.3
2024-08-10 06:49:00,26.1,57.2
2024-08-10 06:51:00,26.1,57.07
2024-08-10 06:53:01,26.14,57.0
2024-08-10 06:55:01,26.2,56.9
2024-08-10 04:56:38,23.7,68.6
2024-08-10 04:58:38,23.7,68.56
2024-08-10 05:00:38,23.7,68.46
2024-08-10 05:02:39,23.7,68.4
2024-08-10 05:04:39,23.7,68.28
2024-08-10 05:06:39,23.7,68.3
2024-08-10 05:08:40,23.65,68.3
2024-08-10 05:10:40,23.6,68.33
2024-08-10 05:12:41,23.6,68.17
2024-08-10 05:14:41,23.6,68.1
2024-08-10 05:16:41,23.6,68.0
2024-08-10 05:18:42,23.6,67.97
2024-08-10 05:20:42,23.6,67.97
2024-08-10 05:22:43,23.6,67.9
2024-08-10 05:24:43,23.6,67.8
2024-08-10 05:26:43,23.6,67.8
2024-08-10 05:28:44,23.57,67.71
2024-08-10 05:30:44,23.54,67.66
2024-08-10 05:32:44,23.5,67.6
2024-08-10 05:34:45,23.5,67.5
2024-08-10 05:36:45,23.5,67.5
2024-08-10 05:38:46,23.5,67.5
2024-08-10 05:40:46,23.5,67.43
2024-08-10 05:42:46,23.5,67.34
2024-08-10 05:44:47,23.5,67.3
2024-08-10 05:46:47,23.5,67.3
2024-08-10 05:48:48,23.5,67.25
2024-08-10 05:50:48,23.5,67.14
2024-08-10 05:52:48,23.5,67.1
2024-08-10 05:54:49,23.5,66.97
2024-08-10 11:57:59,27.2,54.0
2024-08-10 11:59:59,27.2,54.06
2024-08-10 12:02:00,27.2,54.1
2024-08-10 12:04:00,27.2,54.14
2024-08-10 12:06:00,27.2,54.16
2024-08-10 12:08:01,27.2,54.18
2024-08-10 12:10:01,27.2,54.13
2024-08-10 12:12:01,27.2,54.1
2024-08-10 12:14:02,27.2,54.2
2024-08-10 12:16:02,27.2,54.2
2024-08-10 12:18:03,27.2,54.12
2024-08-10 12:20:03,27.2,54.0
2024-08-10 12:22:04,27.2,54.28
2024-08-10 12:24:04,27.2,54.41
2024-08-10 12:26:04,27.3,54.2
2024-08-10 12:28:05,27.3,53.91
2024-08-10 12:30:05,27.3,53.25
2024-08-10 12:32:05,27.3,52.74
2024-08-10 12:34:06,27.3,52.38
2024-08-10 12:36:07,27.3,52.2
2024-08-10 12:38:08,27.3,52.87
2024-08-10 12:40:08,27.3,53.3
2024-08-10 12:42:08,27.3,53.46
2024-08-10 12:44:09,27.32,53.4
2024-08-10 12:46:09,27.35,53.4
2024-08-10 12:48:09,27.4,53.27
2024-08-10 12:50:10,27.4,53.17
2024-08-10 12:52:11,27.4,52.88
2024-08-10 12:54:12,27.4,52.66
2024-08-10 12:56:12,27.4,52.57
2024-08-10 07:57:13,26.3,55.6
2024-08-10 07:59:13,26.3,55.6
2024-08-10 08:01:14,26.3,55.57
2024-08-10 08:03:14,26.3,55.5
2024-08-10 08:05:15,26.3,55.5
2024-08-10 08:07:15,26.3,55.38
2024-08-10 08:09:15,26.3,55.3
2024-08-10 08:11:16,26.3,55.26
2024-08-10 08:13:16,26.3,55.2
2024-08-10 08:15:16,26.33,55.2
2024-08-10 08:17:17,26.36,55.2
2024-08-10 08:19:17,26.4,55.1
2024-08-10 08:21:18,26.37,55.04
2024-08-10 08:23:18,26.4,54.96
2024-08-10 08:25:18,26.4,54.9
2024-08-10 08:27:19,26.4,54.76
2024-08-10 08:29:19,26.36,54.7
2024-08-10 08:31:19,26.34,54.6
2024-08-10 08:33:20,26.3,54.36
2024-08-10 08:35:20,26.3,54.06
2024-08-10 08:37:21,26.3,54.1
2024-08-10 08:39:21,26.3,54.14
2024-08-10 08:41:21,26.3,53.96
2024-08-10 08:43:22,26.3,53.86
2024-08-10 08:45:22,26.3,53.73
2024-08-10 08:47:22,26.3,53.7
2024-08-10 08:49:23,26.3,53.64
2024-08-10 08:51:23,26.3,53.65
2024-08-10 08:53:23,26.35,53.53
2024-08-10 08:55:24,26.4,53.43
2024-08-10 03:56:25,23.9,70.7
2024-08-10 03:58:25,23.9,70.65
2024-08-10 04:00:26,23.9,70.63
2024-08-10 04:02:26,23.9,70.6
2024-08-10 04:04:26,23.9,70.6
2024-08-10 04:06:27,23.9,70.57
2024-08-10 04:08:27,23.9,70.46
2024-08-10 04:10:28,23.87,70.4
2024-08-10 04:12:28,23.86,70.33
2024-08-10 04:14:28,23.8,70.3
2024-08-10 04:16:29,23.8,70.23
2024-08-10 04:18:29,23.8,70.14
2024-08-10 04:20:29,23.8,70.07
2024-08-10 04:22:30,23.8,70.0
2024-08-10 04:24:30,23.8,69.9
2024-08-10 04:26:31,23.8,69.8
2024-08-10 04:28:31,23.8,69.73
2024-08-10 04:30:31,23.8,69.66
2024-08-10 04:32:32,23.8,69.53
2024-08-10 04:34:32,23.8,69.4
2024-08-10 04:36:32,23.8,69.37
2024-08-10 04:38:33,23.75,69.3
2024-08-10 04:40:33,23.7,69.16
2024-08-10 04:42:34,23.7,69.1
2024-08-10 04:44:34,23.7,69.0
2024-08-10 04:46:34,23.7,68.97
2024-08-10 04:48:35,23.7,68.87
2024-08-10 04:50:35,23.7,68.73
2024-08-10 04:52:37,23.7,68.7
2024-08-10 04:54:37,23.7,68.6
2024-08-10 09:57:35,26.6,53.9
2024-08-10 09:59:36,26.67,53.76
2024-08-10 10:01:36,26.7,53.8
2024-08-10 10:03:37,26.7,53.9
2024-08-10 10:05:37,26.7,53.85
2024-08-10 10:07:37,26.8,53.78
2024-08-10 10:09:38,26.69,54.99
2024-08-10 10:11:38,26.53,57.56
2024-08-10 10:13:38,26.5,56.72
2024-08-10 10:15:39,26.6,56.11
2024-08-10 10:17:39,26.6,55.6
2024-08-10 10:19:40,26.66,55.25
2024-08-10 10:21:40,26.7,54.96
2024-08-10 10:23:40,26.76,54.7
2024-08-10 10:25:41,26.8,54.48
2024-08-10 10:27:41,26.8,54.33
2024-08-10 10:29:41,26.8,54.3
2024-08-10 10:31:42,26.85,54.2
2024-08-10 10:33:42,26.9,54.0
2024-08-10 10:35:43,26.9,53.94
2024-08-10 10:37:43,26.9,53.77
2024-08-10 10:39:43,26.9,53.6
2024-08-10 10:41:44,26.9,53.5
2024-08-10 10:43:44,26.9,53.46
2024-08-10 10:45:44,26.9,53.47
2024-08-10 10:47:45,26.96,53.5
2024-08-10 10:49:45,27.0,53.46
2024-08-10 10:51:45,27.0,53.43
2024-08-10 10:53:46,27.0,53.43
2024-08-10 10:55:46,27.0,53.5
